1645746423,1,"宮城県沖",38.4,142.2,30,2,4.1,1,"予報",\N,1645746400
1645746424,1,"宮城県沖",38.4,142.2,30,3,4.6,2,"予報",\N,1645746400
1645746432,1,"宮城県沖",38.4,142.2,30,3,4.5,3,"予報",\N,1645746400
1645746439,1,"宮城県沖",38.4,142.1,30,3,4.4,4,"予報",\N,1645746400
1645746459,1,"宮城県沖",38.4,142.1,30,3,4.4,5,"予報",\N,1645746400
1645779070,1,"東シナ海",27.5,125.4,10,3,6.3,2,"予報",\N,1645779034
1645779074,1,"東シナ海",27.5,125.4,10,3,6.2,3,"予報",\N,1645779035
1645779079,1,"東シナ海",27.4,125.6,10,3,6.1,4,"予報",\N,1645779038
1645779080,1,"沖縄本島北西沖",26.7,126.3,10,3,5.2,5,"予報",\N,1645779053
1645779081,1,"沖縄本島北西沖",26.6,126.6,20,3,4.9,6,"予報",\N,1645779056
1645779083,1,"沖縄本島北西沖",26.7,126.3,10,3,5.2,7,"予報",\N,1645779052
1645779084,1,"沖縄本島北西沖",26.7,126.3,10,3,5.2,9,"予報",\N,1645779052
1645779094,1,"沖縄本島北西沖",26.7,126.3,10,3,5.3,10,"予報",\N,1645779052
1645779102,1,"沖縄本島北西沖",26.7,126.3,10,3,5.1,11,"予報",\N,1645779052
1645779113,1,"沖縄本島北西沖",26.8,126.4,10,3,5.4,12,"予報",\N,1645779052
1645779130,1,"沖縄本島北西沖",26.8,126.4,10,3,5.4,13,"予報",\N,1645779052
