1646427846,1,"三陸沖",39.6,143.6,10,2,4.4,1,"予報",\N,1646427829
1646427861,1,"三陸沖",39.6,143.6,10,2,4.5,2,"予報",\N,1646427828
1646427876,1,"三陸沖",39.6,143.6,10,2,4.5,3,"予報",\N,1646427828
1646432997,1,"三陸沖",39.6,143.7,10,2,4.5,1,"予報",\N,1646432987
1646432999,1,"三陸沖",39.6,143.7,10,2,4.5,2,"予報",\N,1646432987
1646433001,1,"三陸沖",39.6,143.7,10,2,4.5,4,"予報",\N,1646432987
1646433006,1,"三陸沖",39.6,143.7,10,2,4.7,5,"予報",\N,1646432987
1646433020,1,"三陸沖",39.6,143.7,10,2,5.1,6,"予報",\N,1646432986
1646433034,1,"三陸沖",39.6,144,10,2,5.2,7,"予報",\N,1646432981
1646433054,1,"三陸沖",39.6,143.9,10,2,5.2,8,"予報",\N,1646432982
1646433074,1,"三陸沖",39.6,143.9,10,2,5.2,10,"予報",\N,1646432982
1646433087,1,"三陸沖",39.6,143.9,10,2,5.2,11,"予報",\N,1646432982
