1646905031,1,"釧路沖",42.7,144.9,70,2,3.9,1,"予報",\N,1646905012
1646905034,1,"釧路沖",42.6,144.9,80,2,3.9,2,"予報",\N,1646905011
1646905038,1,"釧路沖",42.7,144.9,90,2,3.9,3,"予報",\N,1646905011
1646905054,1,"釧路沖",42.7,144.9,90,2,3.7,4,"予報",\N,1646905011
1646905074,1,"釧路沖",42.7,144.9,90,2,3.7,5,"予報",\N,1646905011
1646908339,1,"石川県能登地方",37.5,137.3,10,3,3.9,2,"予報",\N,1646908327
1646908340,1,"石川県能登地方",37.5,137.3,10,3,3.9,3,"予報",\N,1646908327
1646908343,1,"石川県能登地方",37.5,137.2,10,4,4.3,4,"予報",\N,1646908328
1646908346,1,"石川県能登地方",37.5,137.2,10,4,4.2,5,"予報",\N,1646908328
1646908360,1,"石川県能登地方",37.5,137.2,10,4,4.1,6,"予報",\N,1646908328
1646908363,1,"石川県能登地方",37.5,137.2,10,4,4.1,7,"予報",\N,1646908328
1646916095,1,"三陸沖",39.4,144.2,10,1,3.8,1,"予報",\N,1646916044
1646916113,1,"三陸沖",39.4,144.1,10,1,4,2,"予報",\N,1646916045
1646921570,1,"茨城県南部",36.1,139.9,50,2,3.5,1,"予報",\N,1646921556
1646921576,1,"茨城県南部",36.1,139.9,50,2,3.6,2,"予報",\N,1646921556
1646921596,1,"茨城県南部",36.1,139.9,50,2,3.6,3,"予報",\N,1646921556
1646921610,1,"茨城県南部",36.1,139.9,50,2,3.6,4,"予報",\N,1646921556
