1644338207,1,"沖縄本島北西沖",27.1,126,10,3,6,2,"予報",\N,1644338183
1644338208,1,"沖縄本島北西沖",26.6,126.7,10,3,4.6,3,"予報",\N,1644338196
1644338209,1,"沖縄本島北西沖",27,126.1,10,3,6.1,4,"予報",\N,1644338186
1644338212,1,"沖縄本島北西沖",27.1,125.9,10,3,6,5,"予報",\N,1644338181
1644338214,1,"沖縄本島北西沖",27.1,125.9,10,3,6.1,6,"予報",\N,1644338181
1644338220,1,"沖縄本島北西沖",27.1,125.9,10,3,6.1,7,"予報",\N,1644338182
1644338224,1,"沖縄本島北西沖",27.1,125.9,10,3,5.8,8,"予報",\N,1644338182
1644338232,1,"沖縄本島北西沖",27.1,125.9,10,3,5.8,9,"予報",\N,1644338182
1644338252,1,"沖縄本島北西沖",27.1,125.9,10,3,5.8,10,"予報",\N,1644338182
1644338257,1,"沖縄本島北西沖",27.1,125.9,10,3,5.8,11,"予報",\N,1644338182
1644360128,1,"沖縄本島北西沖",26.4,126.2,10,2,4.7,1,"予報",\N,1644360100
1644360140,1,"沖縄本島北西沖",26.4,126.2,10,2,4.8,2,"予報",\N,1644360100
1644360160,1,"沖縄本島北西沖",26.4,126.2,10,2,4.8,3,"予報",\N,1644360100
1644360166,1,"沖縄本島北西沖",26.4,126.2,10,2,4.8,4,"予報",\N,1644360100
1644364494,1,"宮古島近海",24.5,125.7,10,2,4.2,1,"予報",\N,1644364479
1644364495,1,"宮古島近海",24.6,125.6,10,2,4,2,"予報",\N,1644364480
1644364497,1,"宮古島近海",24.6,125.6,10,2,4,3,"予報",\N,1644364480
1644364503,1,"宮古島近海",24.7,125.4,50,2,4.1,4,"予報",\N,1644364480
1644364517,1,"宮古島近海",24.7,125.4,50,2,4.1,5,"予報",\N,1644364480
1644364523,1,"宮古島近海",24.7,125.4,50,2,4.1,6,"予報",\N,1644364480
