1646808772,1,"八丈島東方沖",33.5,140.8,50,2,4.8,1,"予報",\N,1646808741
1646808782,1,"八丈島東方沖",33.5,140.8,50,2,4.8,2,"予報",\N,1646808741
1646808797,1,"八丈島東方沖",33.4,140.9,50,2,4.9,3,"予報",\N,1646808740
1646808802,1,"八丈島東方沖",33.4,140.9,50,2,4.9,4,"予報",\N,1646808740
1646828587,1,"台湾付近",23.6,121.5,110,2,5,1,"予報",\N,1646828535
1646828594,1,"台湾付近",23.6,121.5,110,2,5,2,"予報",\N,1646828535
1646828595,1,"台湾付近",23.4,121.4,20,2,5.4,3,"予報",\N,1646828532
1646828598,1,"台湾付近",23.4,121.3,90,2,5.1,4,"予報",\N,1646828533
1646828618,1,"台湾付近",23.3,121.6,70,2,5.1,5,"予報",\N,1646828535
1646828635,1,"台湾付近",23.3,121.6,70,2,5.1,6,"予報",\N,1646828535
