1647396428,1,"福島県沖",37.7,142.3,10,1,3.5,1,"予報",\N,1647396386
1647396437,1,"福島県沖",37.7,142.2,10,1,3.5,2,"予報",\N,1647396387
1647441281,1,"福島県沖",37.7,141.6,50,3,5.3,1,"予報",\N,1647441268
1647441282,1,"福島県沖",37.7,141.6,50,4,5.5,2,"予報",\N,1647441268
1647441283,1,"福島県沖",37.7,141.6,60,4,5.7,4,"予報",\N,1647441267
1647441285,1,"福島県沖",37.7,141.6,60,4,6,5,"予報",\N,1647441267
1647441286,1,"福島県沖",37.7,141.7,40,4,5.8,6,"予報",\N,1647441267
1647441292,1,"福島県沖",37.7,141.6,50,5,6,8,"警報",\N,1647441267
1647441294,1,"福島県沖",37.7,141.7,60,5,6,9,"警報",\N,1647441266
1647441295,1,"福島県沖",37.7,141.7,50,5,6,10,"警報",\N,1647441266
1647441300,1,"福島県沖",37.6,141.7,60,5,6.1,11,"警報",\N,1647441266
1647441303,1,"福島県沖",37.6,141.7,60,5,6,12,"警報",\N,1647441266
1647441306,1,"福島県沖",37.6,141.7,60,5,6,13,"警報",\N,1647441266
1647441326,1,"福島県沖",37.6,141.7,60,5,6,14,"警報",\N,1647441266
1647441329,1,"福島県沖",37.6,141.7,60,5,6,15,"警報",\N,1647441266
1647441350,1,"福島県沖",37.6,141.7,60,5,6,16,"警報",\N,1647441266
1647441360,1,"福島県沖",37.6,141.7,60,5,6,17,"警報",\N,1647441266
1647441980,1,"宮城県南部",37.8,140.8,10,3,3.9,2,"予報",\N,1647441969
1647441981,1,"宮城県南部",37.8,140.7,10,3,3.9,4,"予報",\N,1647441969
1647441982,1,"宮城県南部",37.9,140.7,10,4,4.9,5,"予報",\N,1647441969
1647441983,1,"宮城県南部",37.9,140.7,10,6,5.7,6,"警報",\N,1647441969
1647441984,1,"宮城県南部",37.9,140.7,10,4,4.9,7,"警報",\N,1647441969
1647441987,1,"宮城県南部",37.9,140.7,10,4,4.4,8,"警報",\N,1647441969
1647442001,1,"宮城県南部",37.9,140.7,10,4,4.7,9,"警報",\N,1647441969
1647442020,1,"宮城県南部",37.9,140.7,10,4,4.7,10,"警報",\N,1647441969
