1645200769,1,"沖縄本島近海",26.7,127.8,10,3,3.9,1,"予報",\N,1645200759
1645200772,1,"沖縄本島近海",26.6,127.8,10,3,3.8,2,"予報",\N,1645200759
1645200773,1,"沖縄本島近海",26.6,127.9,20,3,3.9,3,"予報",\N,1645200758
1645200778,1,"沖縄本島近海",26.6,128,40,3,4,4,"予報",\N,1645200757
1645200793,1,"沖縄本島近海",26.6,127.9,40,3,4,5,"予報",\N,1645200757
1645200799,1,"沖縄本島近海",26.6,127.9,40,3,4,6,"予報",\N,1645200757
1645205684,1,"種子島近海",30.8,131.1,10,2,3.8,1,"予報",\N,1645205672
1645205687,1,"種子島近海",30.8,131.1,10,2,3.8,2,"予報",\N,1645205672
1645205688,1,"種子島近海",30.7,131.3,20,2,4.1,3,"予報",\N,1645205671
1645205691,1,"種子島近海",30.8,131.1,30,2,4,4,"予報",\N,1645205672
1645205697,1,"種子島近海",30.7,131.2,30,2,4.2,5,"予報",\N,1645205670
1645205707,1,"種子島近海",30.7,131.2,30,2,4.2,6,"予報",\N,1645205670
1645205719,1,"種子島近海",30.7,131.2,30,2,4.2,7,"予報",\N,1645205670
1645233115,1,"栃木県南部",36.4,139.5,90,2,3.5,1,"予報",\N,1645233099
1645233121,1,"栃木県南部",36.4,139.5,90,2,3.5,2,"予報",\N,1645233099
1645233141,1,"栃木県南部",36.4,139.5,90,2,3.5,3,"予報",\N,1645233099
1645233161,1,"栃木県南部",36.4,139.5,90,2,3.5,4,"予報",\N,1645233099
1645233162,1,"栃木県南部",36.4,139.5,90,2,3.5,5,"予報",\N,1645233099
