1646529228,1,"奄美大島近海",27.8,130.6,10,3,6,3,"予報",\N,1646529207
1646529230,1,"奄美大島近海",27.8,130.5,10,3,5.6,4,"予報",\N,1646529208
1646529231,1,"奄美大島近海",27.8,130.5,10,3,5.6,5,"予報",\N,1646529208
1646529235,1,"奄美大島近海",27.8,130.5,10,3,5.6,6,"予報",\N,1646529208
1646529236,1,"奄美大島近海",28,130.3,10,4,5.6,7,"予報",\N,1646529212
1646529252,1,"奄美大島近海",28,130.3,30,3,5.2,8,"予報",\N,1646529212
1646529260,1,"奄美大島近海",27.9,130.1,10,3,5.2,10,"予報",\N,1646529213
1646529280,1,"奄美大島近海",27.9,130.1,10,3,5.1,11,"予報",\N,1646529213
1646529289,1,"奄美大島近海",27.9,130.1,10,3,5.1,12,"予報",\N,1646529213
1646537843,1,"宮城県沖",37.8,142.2,10,1,3.6,1,"予報",\N,1646537799
1646537849,1,"宮城県沖",37.8,142.2,10,1,3.6,2,"予報",\N,1646537799
