1644224375,1,"新潟県上中越沖",37.6,137.5,10,4,4.9,2,"予報",\N,1644224362
1644224376,1,"石川県能登地方",37.5,137.2,10,4,4.7,3,"予報",\N,1644224363
1644224396,1,"石川県能登地方",37.5,137.2,10,4,4.7,5,"予報",\N,1644224363
1644224400,1,"石川県能登地方",37.5,137.2,10,4,4.7,6,"予報",\N,1644224363
1644231536,1,"台湾付近",24.2,121.4,30,2,5.1,1,"予報",\N,1644231496
1644231537,1,"台湾付近",24.3,121.7,20,2,5.1,2,"予報",\N,1644231500
1644231540,1,"台湾付近",24.2,121.6,20,2,5.1,3,"予報",\N,1644231499
1644231551,1,"台湾付近",24.4,121.6,50,2,5,4,"予報",\N,1644231499
1644231571,1,"台湾付近",24.4,121.6,50,2,5.1,5,"予報",\N,1644231499
1644231591,1,"台湾付近",24.4,121.6,50,2,5.1,6,"予報",\N,1644231499
1644231594,1,"台湾付近",24.4,121.6,50,2,5.1,7,"予報",\N,1644231499
