1645831939,1,"福島県沖",37.5,141.4,50,2,4.1,1,"予報",\N,1645831923
1645831941,1,"福島県沖",37.5,141.4,50,2,4.1,2,"予報",\N,1645831922
1645831942,1,"福島県沖",37.5,141.5,50,3,4.5,4,"予報",\N,1645831922
1645831949,1,"福島県沖",37.5,141.5,50,3,4.6,5,"予報",\N,1645831922
1645831961,1,"福島県沖",37.5,141.5,50,3,4.6,6,"予報",\N,1645831921
1645831980,1,"福島県沖",37.5,141.6,40,3,4.7,7,"予報",\N,1645831921
1645854609,1,"岩手県沖",39.3,142.5,50,2,4.6,1,"予報",\N,1645854590
1645854612,1,"岩手県沖",39.3,142.6,30,2,4.6,2,"予報",\N,1645854589
1645854613,1,"岩手県沖",39.3,142.6,30,2,4.6,3,"予報",\N,1645854589
1645854623,1,"岩手県沖",39.3,142.5,40,2,4.7,4,"予報",\N,1645854589
1645854629,1,"岩手県沖",39.3,142.5,40,2,4.7,5,"予報",\N,1645854589
1645854649,1,"岩手県沖",39.3,142.5,40,2,4.7,6,"予報",\N,1645854589
1645854651,1,"岩手県沖",39.3,142.5,40,2,4.7,7,"予報",\N,1645854589
