1647442907,1,"福島県沖",37.7,141.8,60,2,3.7,1,"予報",\N,1647442885
1647442925,1,"福島県沖",37.7,141.9,60,2,3.7,2,"予報",\N,1647442883
1647442945,1,"福島県沖",37.7,141.9,60,2,3.6,3,"予報",\N,1647442884
1647442959,1,"福島県沖",37.7,141.9,60,2,3.6,4,"予報",\N,1647442884
1647443613,1,"福島県沖",37.8,141.6,40,2,3.5,1,"予報",\N,1647443585
1647443623,1,"福島県沖",37.8,141.7,40,1,3.4,2,"予報",\N,1647443585
1647443640,1,"福島県沖",37.8,141.7,40,1,3.4,3,"予報",\N,1647443585
1647444500,1,"福島県沖",37.7,141.6,40,2,3.5,1,"予報",\N,1647444479
1647444517,1,"福島県沖",37.7,141.6,30,1,3.4,2,"予報",\N,1647444479
1647444537,1,"福島県沖",37.7,141.6,30,1,3.4,3,"予報",\N,1647444479
1647444541,1,"福島県沖",37.7,141.6,30,1,3.4,4,"予報",\N,1647444479
1647444641,1,"福島県沖",37.7,141.7,50,2,3.6,1,"予報",\N,1647444621
1647444661,1,"福島県沖",37.7,141.7,60,2,3.5,2,"予報",\N,1647444621
1647444673,1,"福島県沖",37.7,141.7,60,2,3.5,3,"予報",\N,1647444621
1647444812,1,"福島県沖",37.7,141.7,50,2,3.5,1,"予報",\N,1647444783
1647444822,1,"福島県沖",37.7,141.7,50,2,3.5,2,"予報",\N,1647444783
1647444833,1,"福島県沖",37.7,141.7,50,2,3.5,3,"予報",\N,1647444783
1647445963,1,"福島県沖",37.8,141.6,40,3,5,1,"予報",\N,1647445951
1647445964,1,"福島県沖",37.8,141.7,40,3,5.1,2,"予報",\N,1647445951
1647445965,1,"福島県沖",37.8,141.7,60,3,5.1,4,"予報",\N,1647445949
1647445966,1,"福島県沖",37.8,141.6,60,3,5.1,5,"予報",\N,1647445949
1647445969,1,"福島県沖",37.8,141.7,50,3,5,7,"予報",\N,1647445950
1647445972,1,"福島県沖",37.8,141.8,50,3,5.3,8,"予報",\N,1647445950
1647445973,1,"福島県沖",37.8,141.8,50,4,5.3,9,"予報",\N,1647445950
1647445976,1,"福島県沖",37.8,141.8,50,4,5.3,10,"予報",\N,1647445949
1647445977,1,"福島県沖",37.8,141.8,60,4,5.4,12,"予報",\N,1647445949
1647445978,1,"福島県沖",37.8,141.8,50,4,5.4,13,"予報",\N,1647445949
1647445981,1,"福島県沖",37.8,141.8,50,4,5.4,14,"予報",\N,1647445949
1647445989,1,"福島県沖",37.8,141.8,50,4,5.4,15,"予報",\N,1647445949
1647446010,1,"福島県沖",37.8,141.9,60,4,5.4,16,"予報",\N,1647445949
1647446011,1,"福島県沖",37.8,141.9,60,4,5.4,17,"予報",\N,1647445949
1647446830,1,"宮城県沖",37.9,141.7,50,2,3.5,1,"予報",\N,1647446806
